orbital_period_days,transit_duration_hours,transit_depth_ppm,planetary_radius_earth_radii,insolation_flux_earth_flux,equilibrium_temperature_k,stellar_effective_temperature_k,stellar_surface_gravity_log10_cm_s2,stellar_radius_solar_radii,right_ascension_decimal_degrees,declination_decimal_degrees
17.32670445,4.269,800.0,2.23,19.38,535.0,4955.0,4.61,0.721,288.53867,40.61615
44.8411168,5.902,1050.0,2.75,5.45,390.0,4955.0,4.61,0.721,288.53867,40.61615
1.008917105,1.4577,339.0,1.51,1698.88,1636.0,5708.0,4.578,0.795,297.50385,40.342972
13.75207851,2.8831,1220.0,2.81,22.57,556.0,4802.0,4.616,0.699,283.12964,43.888241
6.33855946,3.4617,722.0,3.31,270.47,1034.0,6108.0,4.466,1.03,284.96304,43.91301
11.30507984,3.989,278.0,1.4,72.67,744.0,5705.0,4.556,0.844,290.25964,45.388409
4.59489816,3.1381,110.0,1.85,716.65,1319.0,6056.0,4.217,1.381,290.59207,45.737141
32.2964275,4.561,472.0,1.9,15.14,503.0,5246.0,4.47,0.891,290.98331,45.973301
2.97041801,2.2369,531.0,1.7,228.11,991.0,5068.0,4.608,0.743,299.05127,47.94928
12.68173393,1.6866,5880.0,7.25,30.84,601.0,4976.0,4.577,0.701,286.0528,50.256592
6.814984472,3.05409,23900.0,14.18,115.58,836.0,5465.0,4.566,0.817,296.66086,43.816441
63.9354965,13.321,1250.0,2637.6,10631.01,2590.0,3626.0,0.684,97.41,299.60202,43.695995
83.09708021,9.2639,15900.0,13.83,2.78,329.0,5286.0,4.627,0.636,296.0882,47.142891
7.891448838,4.2854,10300.0,12.63,263.54,1028.0,5972.0,4.313,1.237,282.62967,46.32336
0.839961456,1.3008,493.0,1.63,1066.37,1455.0,4932.0,4.618,0.718,295.08423,50.114609
2.578852119,2.3581,334.0,1.63,540.56,1230.0,5743.0,4.553,0.853,295.41745,43.60564
9.04189129,2.789,783.0,3.24,66.83,729.0,5237.0,4.572,0.826,286.88751,50.377071
30.22910274,6.6751,443.0,3.49,76.88,755.0,6325.0,4.188,1.518,291.64676,41.884659
0.798200403,1.8261,397.0,24.03,4875.01,2128.0,6258.0,4.449,1.031,296.98853,46.596882
3.479425638,3.4479,19600.0,12.86,435.85,1166.0,5907.0,4.519,0.878,295.6713,40.59906
2.92878704,4.634,549.0,22.76,556.77,1239.0,5955.0,4.534,0.883,297.82944,40.706779
9.80321143,4.4617,813.0,2.99,152.12,896.0,6170.0,4.472,0.992,288.73407,46.939388
24.81097206,3.2245,2090.0,4.22,37.43,631.0,6086.0,4.511,0.921,296.84616,40.138611
7.136922,2.8005,222.0,1.38,197.05,956.0,6086.0,4.511,0.921,296.84616,40.138611
4.8538404,3.198,196.0,1.72,288.7,1052.0,5778.0,4.483,0.968,298.20071,48.267841
11.04605365,4.799,308.0,1.8,134.66,869.0,6093.0,4.429,1.025,298.11478,48.4944
2.621706694,1.941,4570.0,34.68,648.75,1288.0,5749.0,4.436,0.881,297.38153,48.565041
3.72020708,1.892,157.0,0.99,195.7,954.0,5017.0,4.516,0.797,298.46579,48.55941
12.26486736,4.7366,11300.0,28.29,317.89,1077.0,5372.0,3.81,2.344,284.64886,41.015018
8.689301216,2.563,1120.0,2.92,88.24,782.0,5211.0,4.447,0.895,298.60788,46.453678
20.99757968,2.454,1130.0,2.97,27.2,582.0,5211.0,4.447,0.895,298.60788,46.453678
0.979442525,1.0348,469.0,1.64,1420.01,1567.0,5532.0,4.607,0.745,298.14053,40.073872
3.120828136,2.1878,16500.0,14.16,680.79,1303.0,6122.0,4.471,0.996,282.96616,48.34507
15.13590453,2.236,256.0,2.57,179.16,933.0,6050.0,4.137,1.572,299.95721,44.771889
1.399326503,1.8305,206.0,1.0,402.58,1143.0,4502.0,4.572,0.728,289.32101,46.134319
1.937029968,1.4727,312.0,0.87,97.94,802.0,4042.0,4.761,0.49,283.13547,43.657051
7.06117322,1.0406,482.0,1.23,17.41,521.0,4042.0,4.761,0.49,283.13547,43.657051
20.55331441,5.3136,678.0,3.19,74.49,749.0,6325.0,4.409,1.112,296.4032,51.271339
40.0686713,5.8875,971.0,3.1,23.27,560.0,6026.0,4.411,0.992,294.95685,43.014332
114.73658,12.0355,4850.0,12.28,12.13,476.0,5597.0,3.963,1.699,297.91687,46.96513
191.239133,16.942,1060.0,6.47,6.14,401.0,5597.0,3.963,1.699,297.91687,46.96513
5.83393857,4.5813,134.0,1.98,642.83,1285.0,5597.0,3.963,1.699,297.91687,46.96513
24.3282251,6.158,1120.0,294.02,17.33,520.0,5286.0,4.59,0.78,296.99191,40.758911
14.97031664,5.884,291.0,2.53,143.33,883.0,5726.0,4.123,1.483,298.29495,48.775459
32.2753853,8.622,224.0,2.31,51.5,683.0,5726.0,4.123,1.483,298.29495,48.775459
38.3262237,3.073,392.0,2.43,12.56,480.0,5229.0,4.441,0.903,284.13263,48.825119
4.04355245,1.965,416.0,1.75,33.34,613.0,3871.0,4.744,0.532,284.13287,49.142609
5.59728249,1.795,1410.0,3.28,176.53,930.0,5610.0,4.551,0.858,295.43436,42.166321
5.52418625,2.826,491.0,2.25,214.86,976.0,5334.0,4.372,1.004,294.94388,39.032059
8.77514782,3.176,352.0,1.91,115.84,837.0,5334.0,4.372,1.004,294.94388,39.032059
10.12742274,1.2762,934.0,3.8,208.77,969.0,6392.0,4.399,1.162,294.14682,39.12706
0.870693883,1.2137,439.0,2.09,2923.54,1876.0,5985.0,4.519,0.883,298.13391,40.530289
27.5071114,5.907,581.0,2.58,24.71,569.0,5783.0,4.539,0.88,297.3013,43.141891
5.1443645,2.703,311.0,1.55,171.63,923.0,5157.0,4.445,0.904,283.47818,43.383781
18.45848388,3.3703,535.0,2.5,37.81,632.0,5311.0,4.419,0.948,289.85913,46.522671
25.9421582,4.045,570.0,1.95,14.85,501.0,5167.0,4.585,0.796,285.2962,46.603439
21.06075303,5.2472,301.0,1.78,47.39,669.0,5706.0,4.382,1.034,298.17722,42.237041
13.08424286,3.0401,662.0,2.71,70.51,739.0,5511.0,4.426,0.987,297.79514,40.417709
2.684328541,2.69382,18100.0,12.73,603.57,1265.0,5561.0,4.411,0.956,292.85574,46.391178
2.806243488,1.6271,600.0,1.41,83.53,771.0,4153.0,4.684,0.581,289.29065,51.40889
2.27190723,5.383,149.0,1.12,714.27,1318.0,5788.0,4.506,0.856,294.73419,40.86142
7.132351753,2.9674,744.0,49.34,1466.12,1579.0,7530.0,4.08,1.93,294.83032,46.734348
6.53194024,3.3351,772.0,3.09,159.66,907.0,5301.0,4.391,0.977,284.29694,49.15868
51.3011844,5.359,499.0,2.07,13.86,492.0,6032.0,4.508,0.929,284.61621,49.190811
1.097211085,1.6738,38900.0,16.07,71.01,740.0,3497.0,4.92,0.334,283.79654,49.50399
0.938466959,1.3015,217.0,1.58,2919.17,1876.0,5499.0,4.323,1.087,284.73145,49.533192
51.3901452,5.995,494.0,3.62,24.98,570.0,6074.0,4.284,1.292,293.62592,39.50631
3.217518511,2.11481,14300.0,11.38,464.73,1185.0,5720.0,4.473,0.903,289.43463,49.4734
4.66271902,2.757,1630.0,3.86,274.98,1039.0,5729.0,4.514,0.939,298.48282,46.793621
11.8150174,2.834,1000.0,3.48,79.66,762.0,5729.0,4.514,0.939,298.48282,46.793621
7.834433676,2.89,2020.0,3.47,53.33,689.0,4920.0,4.62,0.72,287.60559,49.523258
3.005156911,2.0747,692.0,2.2,191.27,949.0,4920.0,4.62,0.72,287.60559,49.523258
33.3856176,5.0361,553.0,2.48,26.73,580.0,5833.0,4.407,1.022,295.80658,50.909801
8.48039789,6.249,260.0,1.71,132.85,866.0,5401.0,4.364,1.05,298.73007,46.688671
1.333395306,1.188,115.0,0.86,880.53,1390.0,5199.0,4.527,0.811,288.92575,39.90155
7.71467686,4.5871,234.0,4.65,1636.72,1622.0,6900.0,3.843,2.599,281.97125,43.672771
4.4444826,3.686,163.0,1.71,518.45,1217.0,6240.0,4.426,1.079,288.99258,46.67075
21.3781146,19.359,556.0,3.18,65.94,727.0,6218.0,4.417,1.131,293.66507,40.359531
29.5422566,13.902,880.0,3.15,16.56,515.0,5510.0,4.572,0.803,282.43918,43.734482
144.551628,16.599,1040.0,3.06,1.99,303.0,5510.0,4.572,0.803,282.43918,43.734482
186.4361811,5.774,4350.0,11.32,3.66,353.0,5393.0,4.132,1.37,290.12857,40.021832
8.04727721,5.159,486.0,2.33,126.56,855.0,5840.0,4.553,0.849,290.58685,51.69582
5.87063416,2.5736,506.0,1.44,33.99,616.0,4166.0,4.66,0.612,286.58539,46.87093
15.35876777,4.1223,14600.0,10.89,45.46,662.0,5422.0,4.484,0.887,295.28723,41.221958
29.5390897,4.139,403.0,2.51,61.49,714.0,6572.0,4.365,1.238,290.49316,39.785519
35.6364022,4.888,453.0,1.99,19.62,537.0,5926.0,4.532,0.887,290.24103,39.96801
0.94773253,1.7645,11300.0,45.58,6862.81,2321.0,6302.0,4.183,1.269,290.73804,39.919651
0.784031658,0.7773,352.0,1.55,1995.65,1705.0,5435.0,4.578,0.824,294.13202,39.981979
8.98128472,5.0397,4920.0,7.19,153.36,898.0,5977.0,4.473,1.022,296.57153,50.677849
13.07141889,3.0946,251.0,2.47,203.87,964.0,6122.0,4.173,1.439,294.74207,43.536831
0.692015479,1.1315,4520.0,19.31,294.34,1057.0,3752.0,4.747,0.497,287.14313,46.50806
17.0421346,7.507,3620.0,5.14,29.47,594.0,5367.0,4.59,0.773,291.28659,43.404411
7.94671044,2.8419,6080.0,27.43,48.5,673.0,4859.0,4.626,0.702,287.80457,46.23893
192.667139,5.443,1150.0,3.64,1.52,283.0,5401.0,4.487,0.878,296.6713,43.49839
3.989544192,1.591,190.0,0.93,157.1,903.0,5229.0,4.643,0.688,294.6499,43.33559
17.9776037,4.605,214.0,1.58,75.61,752.0,6296.0,4.46,1.006,287.03952,46.640129
11.8693144,4.653,102.0,1.09,131.58,864.0,6296.0,4.46,1.006,287.03952,46.640129
12.98494603,3.4497,257.0,1.64,105.74,818.0,5948.0,4.384,1.025,286.43365,50.300331
7.300735516,5.78725,13100.0,13.32,328.98,1086.0,6434.0,4.394,1.138,296.04764,43.762138
19.17893976,5.144,753.0,2.4,39.65,640.0,5767.0,4.538,0.881,297.48257,40.680779
6.99130452,2.1568,555.0,1.95,62.05,716.0,4847.0,4.606,0.761,296.17728,46.99902
52.971584,3.4632,3880.0,29.02,6.19,402.0,5204.0,4.55,0.789,281.61887,46.814201
3.517494725,1.5639,533.0,1.42,58.08,704.0,4132.0,4.699,0.564,291.15295,40.887489
6.93365167,4.608,120.0,1.7,351.27,1104.0,5861.0,4.212,1.304,294.17108,40.055168
61.0373591,8.378,438.0,3.38,32.74,610.0,6309.0,4.154,1.614,290.66852,40.39772
33.8677783,3.72,895.0,2.31,5.69,394.0,4564.0,4.593,0.691,290.10654,40.490662
14.62399621,2.193,1080.0,21.92,50.91,681.0,5753.0,4.57,0.815,291.33719,40.558201
1064.268096,11.5521,22800.0,33.63,1.47,281.0,6340.0,3.833,2.173,288.25864,43.376465
2.113202658,3.5234,2100.0,207.71,635.47,1281.0,5482.0,4.502,0.858,296.91724,43.517529
9.771462706,1.767,6930.0,10.15,96.39,799.0,5812.0,4.551,0.853,286.14938,49.867512
281.5628889,8.853,21000.0,10.83,0.49,214.0,4810.0,4.536,0.776,284.84988,46.13895
1.157808038,3.6705,867.0,22.9,1472.38,1579.0,5566.0,4.532,0.886,297.17429,43.479099
6.14281498,4.624,122.0,1.82,796.26,1355.0,6495.0,4.128,1.554,292.03149,49.388618
5.69919592,2.3906,159.0,1.16,204.18,964.0,5646.0,4.493,0.932,292.58444,49.923161
18.11473813,5.2706,242.0,2.49,112.43,830.0,6109.0,4.247,1.36,288.66156,49.737209
6.24145791,3.0998,164.0,1.6,360.09,1111.0,5810.0,4.25,1.259,286.27176,43.59523
20.4222447,6.22,189.0,1.78,89.74,785.0,6119.0,4.274,1.299,290.09082,39.81699
8.72585478,4.473,447.0,2.86,222.19,985.0,6036.0,4.326,1.131,298.25204,40.496078
12.88291395,5.676,461.0,3.15,132.23,865.0,6036.0,4.326,1.131,298.25204,40.496078
27.4345973,5.038,473.0,2.56,48.29,672.0,6036.0,4.326,1.131,298.25204,40.496078
4.22453631,3.128,159.0,1.6,584.24,1254.0,6036.0,4.326,1.131,298.25204,40.496078
44.5520266,6.0,362.0,2.29,25.3,572.0,6036.0,4.326,1.131,298.25204,40.496078
52.069002,3.0089,558.0,2.92,17.76,524.0,5565.0,4.251,1.246,289.67935,40.700459
2.418406841,2.0744,665.0,2.25,535.84,1226.0,5422.0,4.484,0.887,295.28723,41.221958
5.0825188,3.328,105.0,0.88,207.45,968.0,5706.0,4.561,0.834,290.92316,40.77103
6.93910337,2.977,615.0,1.41,9.28,445.0,3638.0,4.844,0.42,291.285,40.730049
9.11500269,4.558,268.0,1.78,159.34,906.0,5962.0,4.431,1.028,289.38351,41.392689
8.48031942,7.297,1430.0,4.54,168.01,918.0,5951.0,4.439,0.991,298.82254,46.650269
13.7223682,5.1231,571.0,2.23,73.16,746.0,5637.0,4.399,0.943,293.26093,44.868889
3.582076914,4.4228,1530.0,5.33,604.27,1265.0,6109.0,4.422,0.993,296.07822,43.13694
15.43400996,4.2572,1790.0,4.3,63.79,721.0,5900.0,4.509,0.951,297.35233,46.09594
1.780984316,2.173,591.0,2.33,899.03,1397.0,5730.0,4.545,0.87,288.76318,50.174221
7.63846084,3.957,71.7,1.12,333.3,1089.0,6119.0,4.274,1.299,290.09082,39.81699
70.6981724,6.632,358.0,1.63,7.11,417.0,5811.0,4.536,0.866,295.52121,49.738628
3.74443645,2.9191,73.3,1.1,736.89,1328.0,5876.0,4.269,1.293,291.46732,50.75948
10.19154678,6.165,61.3,1.39,404.17,1144.0,6212.0,4.049,1.684,281.46173,46.789894
10.5815819,6.66929,113000.0,53.19,342.98,1098.0,6168.0,4.074,1.567,296.62979,46.880203
2.819453322,4.4127,71900.0,29.8,803.4,1357.0,5767.0,4.33,1.074,284.664,43.98502
12.89006728,3.555,603.0,1.93,34.99,620.0,4915.0,4.512,0.812,294.36487,40.720879
23.21050996,3.09802,28700.0,21.19,29.69,595.0,5875.0,4.572,0.809,296.18524,39.26268
2.35574505,1.796,267.0,1.34,338.4,1093.0,4915.0,4.512,0.812,294.36487,40.720879
4.74666128,2.093,257.0,1.3,132.4,865.0,4915.0,4.512,0.812,294.36487,40.720879
19.65639342,3.226,843.0,2.83,21.5,549.0,5288.0,4.613,0.74,297.73984,46.94191
62.81584402,2.6901,1690.0,57.62,27.14,582.0,6340.0,4.23,1.492,293.53448,41.329899
70.468171,6.653,922.0,3.46,16.17,511.0,6461.0,4.396,1.131,293.87988,41.393822
3.93246069,2.1763,456.0,1.65,151.31,894.0,4841.0,4.533,0.779,289.92072,41.542831
0.921030497,2.6077,102.0,1.62,7380.64,2362.0,5843.0,4.069,1.615,298.48111,41.615341
5.960400011,2.8617,828.0,2.85,148.26,890.0,5418.0,4.534,0.886,294.6741,42.075581
85.3514875,6.7504,4670.0,6.31,5.44,390.0,5584.0,4.478,0.938,294.63239,43.400471
23.02028478,3.544,5080.0,7.58,31.4,604.0,5613.0,4.496,0.956,280.36023,43.12368
69.72646639,3.7177,4490.0,11.65,33.3,613.0,6430.0,4.107,1.731,295.41788,51.184761
1.609321941,1.6067,729.0,1.57,199.28,958.0,4224.0,4.662,0.603,297.43039,39.847839
9.51220046,2.9497,1170.0,1.99,18.66,530.0,4224.0,4.662,0.603,297.43039,39.847839
4.72941177,2.234,434.0,1.22,47.3,669.0,4224.0,4.662,0.603,297.43039,39.847839
4.887803076,2.36255,4320.0,4.82,96.67,800.0,4778.0,4.591,0.763,297.70935,48.080853
4.437962934,4.69813,16400.0,18.05,757.65,1338.0,5953.0,4.175,1.415,286.24344,50.040379
20.74028645,10.3939,1020.0,4.24,95.68,798.0,6226.0,4.264,1.299,297.04541,46.328701
1.207852845,3.5802,49700.0,38.59,1331.31,1539.0,5601.0,4.533,0.797,299.10327,40.8493
2.379282197,3.1729,48400.0,25.74,1442.19,1571.0,6392.0,4.399,1.162,293.19507,39.90728
26.0692512,7.487,832.0,23.61,28.85,591.0,5585.0,4.409,0.91,298.9024,40.31953
9.69501146,2.75,515.0,2.08,114.06,833.0,5896.0,4.516,0.914,295.78516,40.439548
15.3825394,3.815,551.0,2.14,61.61,714.0,5896.0,4.516,0.914,295.78516,40.439548
1.818939148,1.644,331.0,1.82,1364.15,1549.0,6153.0,4.487,0.962,293.87265,46.714951
40.1097817,5.2096,732.0,3.11,22.65,556.0,5509.0,4.265,1.169,289.73169,46.953819
0.708621057,1.5041,188.0,1.2,2741.07,1846.0,5422.0,4.484,0.887,295.28723,41.221958
2.46106962,2.184,84.2,0.84,483.09,1195.0,5418.0,4.534,0.886,294.6741,42.075581
3.403743926,1.5017,816.0,10.77,346.98,1101.0,5596.0,4.533,0.853,293.25916,42.126629
8.03753796,2.9118,287.0,1.54,72.44,744.0,5044.0,4.511,0.804,297.13263,42.76825
2.43902575,1.1598,82.5,2.61,6700.04,2307.0,6546.0,3.817,2.784,297.51907,42.777061
56.3587987,6.927,2560.0,5.04,7.29,419.0,5446.0,4.525,0.821,290.85413,51.222809
242.467406,12.808,340.0,1.73,1.59,286.0,5637.0,4.399,0.943,293.26093,44.868889
169.4976085,7.77,12200.0,9.06,1.29,272.0,5270.0,4.592,0.787,287.65396,43.505718
76.13622222,7.9393,2950.0,4.78,6.01,399.0,5591.0,4.494,0.892,288.84863,51.209049
4.9883872,9.142,638.0,2.59,227.27,990.0,5819.0,4.565,0.823,296.43814,46.61536
2.586878667,6.1614,25500.0,19.84,1823.52,1666.0,6812.0,4.343,1.172,296.87762,43.941631
3.964333304,4.7136,25900.0,37.09,1881.78,1680.0,5758.0,3.808,2.318,290.44736,40.44289
1.525924389,3.15998,24600.0,49.86,2072.8,1722.0,6203.0,4.427,1.06,295.32077,40.187359
5.910371418,3.88962,17200.0,12.62,290.83,1053.0,6200.0,4.488,0.958,293.83688,40.41045
0.917568975,2.0654,15800.0,11.92,2197.57,1748.0,5713.0,4.541,0.893,298.5137,40.639622
5.92365747,2.6302,407.0,0.99,18.87,531.0,3883.0,4.762,0.496,297.50986,46.961262
105.3582299,3.81,1210.0,1.87,0.41,204.0,3883.0,4.762,0.496,297.50986,46.961262
3.24325988,3.03318,16500.0,12.91,563.17,1243.0,5823.0,4.438,1.013,294.99631,50.470058
7.79668781,4.6699,361.0,2.44,366.42,1116.0,6521.0,4.352,1.276,298.36884,40.173424
56.4758069,5.961,1090.0,3.22,7.14,417.0,5497.0,4.57,0.839,288.83936,46.98674
92.8747294,7.474,659.0,2.64,3.68,353.0,5497.0,4.57,0.839,288.83936,46.98674
1.538180949,1.2635,841.0,1.0,30.85,602.0,3364.0,4.978,0.274,297.72925,42.86692
10.4188915,3.0069,670.0,3.17,126.48,855.0,5692.0,4.36,1.064,298.01443,42.957458
20.4998763,6.501,438.0,2.8,67.67,731.0,6249.0,4.428,1.076,290.32651,43.12183
1.921437488,1.9046,279.0,1.77,626.79,1276.0,5238.0,4.472,0.851,296.95206,43.271969
96.109323,9.877,982.0,4.01,6.59,409.0,5792.0,4.375,1.005,298.0231,43.363522
20.38174802,3.7922,1600.0,3.16,18.36,528.0,4883.0,4.515,0.808,286.74188,43.190102
7.00447892,2.669,231.0,1.19,76.26,754.0,4883.0,4.515,0.808,286.74188,43.190102
5.101375725,2.595,895.0,2.84,287.28,1050.0,5869.0,4.479,0.954,295.57727,46.254742
17.7940049,4.091,879.0,312.48,79.54,762.0,6273.0,4.442,1.044,288.02271,43.54821
3.47021401,2.289,1110.0,2.4,179.02,933.0,4922.0,4.555,0.744,290.61679,49.957619
30.69395532,2.9512,18100.0,13.72,33.69,614.0,6137.0,4.46,1.018,294.2009,40.455959
2.139325409,2.8056,6900.0,11.61,243.34,1007.0,4765.0,4.642,0.666,286.25644,46.89267
29.48106127,3.6636,11900.0,16.61,25.1,571.0,5631.0,4.41,0.901,299.05585,43.897202
572.376632,24.42,1740.0,5.8,1.15,264.0,6226.0,4.264,1.299,297.04541,46.328701
2.233799622,3.04,2660.0,28.63,650.73,1287.0,5741.0,4.555,0.846,296.36569,43.905571
31.13862664,5.2482,11400.0,12.88,27.22,582.0,5919.0,4.485,1.0,290.56668,40.678162
13.93068791,2.312,187.0,1.4,46.19,665.0,5497.0,4.57,0.839,288.83936,46.98674
20.4074846,8.839,363.0,2.9,44.8,660.0,5823.0,4.472,0.972,298.37384,40.61842
12.36564669,3.644,388.0,24.89,98.51,804.0,6075.0,4.495,0.952,297.84399,39.989811
10.35078415,6.253,273.0,1.97,119.01,842.0,5534.0,4.338,1.08,288.77103,40.664181
62.9224936,11.64,418.0,2.75,10.73,462.0,5534.0,4.338,1.08,288.77103,40.664181
32.7737631,3.416,565.0,5.0,52.22,686.0,5640.0,4.076,1.534,290.88232,43.47176
38.6520796,5.607,567.0,2.07,13.28,487.0,5422.0,4.484,0.887,295.28723,41.221958
14.20442616,3.898,801.0,1.9,31.1,602.0,5350.0,4.647,0.678,289.56866,43.538609
55.673582,3.778,765.0,2.19,5.16,384.0,4998.0,4.53,0.808,290.28845,43.755322
6.82778157,2.3726,546.0,1.34,26.31,577.0,4198.0,4.689,0.574,290.82602,44.184109
0.687895191,2.4233,463.0,1.35,888.72,1391.0,4478.0,4.615,0.651,282.17941,46.457169
127.2824442,7.1545,8090.0,12.04,5.61,392.0,5733.0,4.281,1.183,294.31699,43.629341
10.06083238,4.5718,460.0,2.58,154.16,899.0,5705.0,4.297,1.14,291.90704,49.262051
30.1837021,5.879,975.0,3.65,38.2,634.0,5733.0,4.281,1.183,294.31699,43.629341
2.92928244,6.794,269.0,38.42,4706.45,2112.0,6634.0,3.831,2.251,292.07269,50.54829
77.63424586,4.1002,16600.0,9.4,2.65,325.0,4812.0,4.548,0.755,298.92593,43.75037
52.75878505,6.6517,5810.0,8.76,20.08,540.0,6228.0,4.413,1.137,288.43576,43.763489
1.332564478,6.0325,1070.0,27.04,1627.5,1618.0,5995.0,4.536,0.878,295.21103,46.757229
41.0772969,5.525,1220.0,3.25,17.74,523.0,5665.0,4.381,0.938,289.07703,51.761822
135.9121619,5.628,10200.0,40.18,4.41,370.0,6141.0,4.468,0.959,296.4176,46.732021
42.4729078,7.253,334.0,2.03,19.93,539.0,5616.0,4.327,1.111,289.86157,43.472771
15.17026921,4.3311,225.0,2.47,158.23,905.0,6297.0,4.26,1.369,292.67807,46.726711
39.4576228,9.557,245.0,2.8,44.26,658.0,6297.0,4.26,1.369,292.67807,46.726711
17.8159689,3.6765,777.0,3.12,56.48,699.0,5964.0,4.484,0.933,293.98157,46.687752
36.5157639,3.6577,861.0,2.55,7.71,425.0,4847.0,4.54,0.781,283.60526,39.997978
14.07969236,1.375,170.0,2.08,177.81,931.0,5821.0,4.097,1.547,290.52676,38.142979
16.54081386,2.5996,370.0,1.57,24.87,570.0,5064.0,4.572,0.769,291.74164,37.688938
3.609313059,1.7752,1380.0,3.26,336.16,1092.0,5668.0,4.545,0.868,294.51126,38.790501
1.93155546,1.614,505.0,2.25,655.43,1290.0,5461.0,4.552,0.858,298.86658,46.502239
8.41100305,2.4553,756.0,1.8,11.71,472.0,3757.0,4.718,0.539,296.85663,41.758179
13.52252364,3.987,691.0,2.11,42.82,652.0,5338.0,4.557,0.816,295.30008,40.556591
134.2520474,9.0636,832.0,3.43,5.63,393.0,5818.0,4.276,1.2,298.51532,41.891201
3.268695042,3.45188,10100.0,16.91,1539.0,1597.0,5927.0,4.046,1.691,295.02567,46.956001
99.7468804,6.804,1290.0,3.94,5.55,391.0,5620.0,4.363,0.974,297.27057,50.121811
22.84156293,2.5997,2940.0,30.0,22.78,557.0,5381.0,4.538,0.826,296.52243,43.363369
11.720124,3.0039,9760.0,7.94,44.89,660.0,5215.0,4.564,0.77,295.49667,42.537891
4.33643506,4.1445,109.0,1.75,1054.56,1453.0,6180.0,4.133,1.603,293.0795,43.073711
15.95541913,3.9851,763.0,2.18,25.54,573.0,4891.0,4.516,0.805,288.44739,44.801682
8.25980352,2.928,298.0,1.35,61.43,714.0,4891.0,4.516,0.805,288.44739,44.801682
62.5613879,5.907,1370.0,3.54,7.13,417.0,5662.0,4.56,0.84,294.8161,45.306122
8.96847034,4.4073,234.0,2.17,259.95,1024.0,5808.0,4.185,1.374,291.96069,42.43301
1.907810683,1.8707,121.0,0.91,609.28,1268.0,5435.0,4.578,0.824,287.57117,42.813919
32.85862571,3.1483,163.0,2.31,53.85,691.0,5899.0,4.135,1.414,284.23398,40.79454
48.11881255,5.27958,69900.0,45.18,13.6,490.0,6003.0,4.536,0.872,295.71225,45.589771
2.229326354,1.9946,49.1,0.6,621.53,1273.0,5587.0,4.525,0.865,290.7037,43.607208
2.514628496,1.6239,228.0,1.27,517.89,1217.0,5662.0,4.56,0.84,289.59308,49.781158
8.025118521,5.3694,3120.0,7.79,336.73,1093.0,6002.0,4.196,1.369,297.21408,41.66404
5.79529495,2.272,334.0,1.05,19.23,534.0,3757.0,4.718,0.539,296.85663,41.758179
73.7578875,2.69,1840.0,4.28,4.66,375.0,5029.0,4.429,0.93,284.34274,46.316551
8.56267266,1.53,608.0,2.26,82.22,768.0,5029.0,4.429,0.93,284.34274,46.316551
8.30537702,3.751,366.0,1.69,101.43,809.0,5435.0,4.495,0.873,290.97342,45.290321
13.22714056,3.2861,812.0,2.22,39.1,638.0,5180.0,4.548,0.8,286.55807,38.405369
51.8098276,6.343,1030.0,2.6,6.71,410.0,5191.0,4.53,0.826,286.47147,49.649021
4.38536428,2.5126,199.0,1.15,180.22,935.0,5191.0,4.53,0.826,286.47147,49.649021
13.97945055,1.2325,356.0,1.97,38.44,635.0,5191.0,4.53,0.826,286.47147,49.649021
3.554856338,2.1004,233.0,1.29,425.04,1157.0,6068.0,4.565,0.831,292.02045,44.876221
5.28790754,8.5274,344.0,7.1,1802.31,1661.0,4994.0,3.433,3.818,297.35928,49.79755
8.45746636,2.2906,1320.0,1.87,20.08,540.0,4347.0,4.73,0.524,291.83432,39.307362
17.28116957,2.829,1560.0,2.04,7.75,425.0,4347.0,4.73,0.524,291.83432,39.307362
32.1340014,2.691,1260.0,1.84,3.39,346.0,4347.0,4.73,0.524,291.83432,39.307362
59.7711433,4.843,575.0,3.17,17.53,522.0,6214.0,4.382,1.122,288.57443,40.988659
4.417692516,2.323,279.0,1.57,92.16,790.0,4766.0,4.645,0.664,292.13297,41.547539
10.08744556,2.9884,568.0,3.15,186.14,942.0,6310.0,4.417,1.095,287.36127,43.738781
16.34355902,5.474,829.0,3.26,67.34,730.0,5730.0,4.394,1.056,300.41751,45.605518
21.96401646,2.7509,693.0,2.57,40.41,643.0,5774.0,4.447,0.958,292.49963,46.324409
125.602323,7.105,926.0,2.89,3.95,360.0,5774.0,4.447,0.958,292.49963,46.324409
12.51353325,4.301,431.0,1.88,58.69,706.0,5435.0,4.495,0.873,290.97342,45.290321
17.9134215,4.364,198.0,1.39,36.38,626.0,5435.0,4.495,0.873,290.97342,45.290321
25.2149143,5.76,174.0,1.19,23.05,559.0,5435.0,4.495,0.873,290.97342,45.290321
5.42586901,2.5342,259.0,1.48,211.66,973.0,5594.0,4.489,0.934,285.38742,45.049049
19.58561177,1.755,533.0,3.09,46.51,666.0,5618.0,4.401,0.996,295.79218,47.600101
4.544436472,1.8141,879.0,3.0,253.48,1017.0,5445.0,4.458,0.937,289.83542,49.82563
12.76220558,2.0688,654.0,3.18,63.86,721.0,5445.0,4.458,0.937,289.83542,49.82563
38.7149617,3.441,695.0,2.62,14.55,498.0,5445.0,4.458,0.937,289.83542,49.82563
8.78458274,6.459,211.0,2.6,411.55,1149.0,5927.0,4.046,1.691,295.02567,46.956001
